id,display,community,num_conv,mean_depth_branches,mean_length_msgs,likesCom,likesOther,totalLikesCom,totalLikesOther,badWords,totalUpper,totalData,debatesCom,depthDebatesCom,debatesOther,dephDebatesOther,totalStartedConvs,totalStartedConvs,topicCreator,totalUsersComInteraction,totalUsersOtherInteraction
AAAA016585252@thesun.fyre.co,Loe,3,0.8705035971223022,0.2821597167584579,0.06904946331747261,0.24410377358490565,0.1580188679245283,0.19128329297820823,0.8136511696772283,0.00589622641509434,0.0,0.1391509433962264,0.01061320754716981,0.45454545454545453,0.14150943396226415,0.43464052287581695,0.730844793713163,0.13978494623655913,0.4386792452830189,0.7272727272727273,0.4394136807817589
AAAA020980431@thesun.fyre.co,Lamin Sese,3,0.010277492291880781,0.04545454545454544,0.07070707070707069,0.36363636363636365,0.36363636363636365,0.012106537530266344,0.018922120225051818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01768172888015717,0.0,0.8181818181818182,0.0,0.0
AAAA018044562@thesun.fyre.co,Eddie Fuknugget,3,0.06372045220966084,0.1515625,0.04708599857853589,0.4126984126984127,0.23809523809523808,0.053268765133171914,0.07568848090020727,0.015873015873015872,0.0,0.07936507936507936,0.015873015873015872,0.3125,0.0,0.0,0.11394891944990176,0.017241379310344827,0.9206349206349206,0.09090909090909091,0.0
AAAA020699079@thesun.fyre.co,Irene J,3,0.19424460431654678,0.15557939914163088,0.08319914117015566,0.2,0.08421052631578947,0.07021791767554479,0.11984009475866153,0.0,0.0,0.18947368421052632,0.0,0.0,0.015789473684210527,0.3214285714285714,0.18074656188605107,0.03260869565217391,0.4842105263157895,0.0,0.03469055374592833
AAAA014557445@thesun.fyre.co,Nic Green,0,0.044193216855087356,0.14754098360655737,0.08585858585858586,0.3409090909090909,0.1590909090909091,0.0345679012345679,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060903732809430254,0.0,0.7045454545454546,0.0,0.0
AAAA016570695@thesun.fyre.co,Pete  Best,0,0.047276464542651594,0.18055555555555558,0.08462908973113055,0.6808510638297872,0.0,0.04526748971193416,0.0,0.0,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.03339882121807465,0.0,0.3617021276595745,0.0,0.0
AAAA000475408@thesun.fyre.co,John Kerr,0,0.2867420349434738,0.39918341708542715,0.08000082031089782,0.7107142857142857,0.04285714285714286,0.20246913580246914,0.2909090909090909,0.010714285714285714,0.0,0.25357142857142856,0.03214285714285714,0.5671296296296297,0.11785714285714285,0.4953917050691244,0.12377210216110018,0.047619047619047616,0.225,0.3090160867938646,0.6666666666666666
AAAA005496656@thesun.fyre.co,Grace Ingram,0,0.018499486125385406,0.22685185185185186,0.079156223893066,0.8947368421052632,0.05263157894736842,0.043621399176954734,0.01818181818181818,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.02554027504911591,0.0,0.6842105263157895,0.0,0.0
AAAA005501642@thesun.fyre.co,Frank Davidson,0,0.1736896197327852,0.18443627450980393,0.0829742153271565,0.6058823529411764,0.023529411764705882,0.13168724279835392,0.0909090909090909,0.0,0.0,0.40588235294117647,0.011764705882352941,0.40625,0.07058823529411765,0.3877551020408163,0.19056974459724949,0.041237113402061855,0.5705882352941176,0.061803217358772915,0.16666666666666666
AAAA018383347@thesun.fyre.co,delta fire,0,0.023638232271325797,0.16666666666666669,0.06664332399626516,0.6666666666666666,0.041666666666666664,0.0411522633744856,0.01818181818181818,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.7857142857142857,0.045186640471512766,0.043478260869565216,0.9583333333333334,0.0,0.03333333333333333
AAAA016536301@thesun.fyre.co,Alfred Lawrence,0,0.28365878725590954,0.059446254071661236,0.04492579221821098,0.4657039711191336,0.18772563176895307,0.10864197530864197,0.5636363636363636,0.02527075812274368,0.0,0.021660649819494584,0.0,0.0,0.0,0.0,0.5442043222003929,0.0,1.0,0.0,0.0
AAAA005570707@thesun.fyre.co,Bob Jones,3,0.008221993833504625,0.02777777777777779,0.09523809523809523,0.1111111111111111,0.2222222222222222,0.002421307506053269,0.02522949363340243,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01768172888015717,0.0,1.0,0.0,0.0
AAAA019903729@thesun.fyre.co,Morris Dancer,3,0.2949640287769784,0.3162162162162162,0.12211157921613686,0.22569444444444445,0.19444444444444445,0.08958837772397095,0.40997927154278946,0.0,0.027777777777777776,0.2222222222222222,0.020833333333333332,0.5446428571428571,0.0798611111111111,0.5105820105820106,0.24361493123772102,0.056451612903225805,0.4305555555555556,0.27272727272727276,0.13876221498371333
AAAA019078590@thesun.fyre.co,Slazbad12x,0,0.22816032887975335,0.11081932773109243,0.10606672047350013,0.6502242152466368,0.07174887892376682,0.13333333333333333,0.1818181818181818,0.004484304932735426,0.0,0.2556053811659193,0.004484304932735426,0.25,0.013452914798206279,0.42857142857142855,0.22986247544204322,0.017094017094017096,0.5246636771300448,0.030901608679386457,0.09999999999999999
AAAA005592135@thesun.fyre.co,david brown,0,0.1408016443987667,0.10672514619883042,0.14348976305498043,0.9057971014492754,0.07971014492753623,0.1720164609053498,0.21818181818181817,0.007246376811594203,0.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.2711198428290766,0.0,1.0,0.0,0.0
AAAA016258393@thesun.fyre.co,Leon Chimerek,0,0.029804727646454265,0.1477272727272727,0.059027777777777776,0.6666666666666666,0.0,0.03868312757201646,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.03536345776031434,0.0,0.6,0.0,0.0
AAAA021786019@thesun.fyre.co,Lob Yurdong,3,0.019527235354573482,0.10227272727272727,0.028769841269841268,0.15,0.15,0.007263922518159807,0.037844240450103636,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02554027504911591,0.0,0.65,0.0,0.0
AAAA016808567@thesun.fyre.co,Black Rat,0,0.3699897225077081,0.31982942430703626,0.0741002671695741,0.590027700831025,0.0221606648199446,0.2,0.21818181818181817,0.002770083102493075,0.0,0.14958448753462603,0.0221606648199446,0.625,0.07756232686980609,0.5555555555555555,0.174852652259332,0.06741573033707865,0.24653739612188366,0.24721286943509166,0.4333333333333333
AAAA006093546@thesun.fyre.co,Colonel Mustard,0,0.23535457348406988,0.15268166089965396,0.054749741531350725,0.5869565217391305,0.3217391304347826,0.1580246913580247,1.0,0.0,0.0,0.06521739130434782,0.017391304347826087,0.3125,0.013043478260869565,0.375,0.35952848722986247,0.0273224043715847,0.7956521739130434,0.12360643471754583,0.09999999999999999
AAAA020331245@thesun.fyre.co,Yorkshire lad,0,0.40596094552929085,0.04958920187793428,0.06909601238869532,0.398989898989899,0.09090909090909091,0.151440329218107,0.43636363636363634,0.0025252525252525255,0.0,0.13383838383838384,0.0025252525252525255,0.375,0.0,0.0,0.7465618860510805,0.0,0.9595959595959596,0.030901608679386457,0.0
AAAA006080402@thesun.fyre.co,Teflon Bliar,3,0.0020554984583761567,0.0,0.11772486772486772,0.3333333333333333,0.3333333333333333,0.002421307506053269,0.0063073734083506075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893909626719056,0.0,1.0,0.0,0.0
AAAA016381182@thesun.fyre.co,Will Crow,0,0.03699897225077081,0.23026315789473684,0.09084768659236744,0.7027027027027027,0.02702702702702703,0.07325102880658436,0.01818181818181818,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.04911591355599214,0.0,0.6756756756756757,0.0,0.0
AAAA004511656@thesun.fyre.co,Ian Bailey,0,0.16649537512846865,0.25655021834061137,0.06285349388797665,0.7423312883435583,0.03067484662576687,0.15555555555555556,0.07272727272727272,0.0,0.006134969325153374,0.18404907975460122,0.0,0.0,0.006134969325153374,0.42857142857142855,0.14341846758349705,0.0,0.44785276073619634,0.0,0.03333333333333333
AAAA016615444@thesun.fyre.co,Agustin,0,0.02672147995889003,0.04910714285714285,0.042621987066431506,0.37037037037037035,0.07407407407407407,0.018930041152263374,0.05454545454545454,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.04911591355599214,0.0,0.9259259259259259,0.0,0.0
AAAA019709586@thesun.fyre.co,edward fraser,3,0.013360739979445016,0.13392857142857145,0.03202947845804988,0.42857142857142855,0.14285714285714285,0.014527845036319613,0.012614746816701215,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.027504911591355596,0.0,1.0,0.0,0.0
AAAA015023570@thesun.fyre.co,Hermann Cherusker,3,0.15724563206577596,0.193359375,0.06882152085640457,0.3051948051948052,0.08441558441558442,0.05569007263922518,0.10091797453360972,0.012987012987012988,0.0,0.24025974025974026,0.006493506493506494,0.25,0.01948051948051948,0.3333333333333333,0.12966601178781925,0.015151515151515152,0.42857142857142855,0.09090909090909091,0.03469055374592833
AAAA011157024@thesun.fyre.co,Bucko,0,0.028776978417266185,0.13414634146341464,0.037356321839080456,0.8275862068965517,0.034482758620689655,0.08395061728395062,0.01818181818181818,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.05697445972495088,0.0,1.0,0.0,0.0
AAAA001764293@thesun.fyre.co,Britbulldog,0,0.07708119218910586,0.15000000000000002,0.07012322472848789,0.6710526315789473,0.06578947368421052,0.09382716049382717,0.10909090909090909,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.12966601178781925,0.0,0.868421052631579,0.0,0.0
AAAA006247859@thesun.fyre.co,marco mancini,3,0.43782117163412126,0.19896251673360105,0.1328091623122679,0.3629976580796253,0.10772833723653395,0.1016949152542373,0.3279834172342315,0.00468384074941452,0.0,0.18501170960187355,0.00702576112412178,0.2625,0.03747072599531616,0.3544973544973545,0.6326129666011787,0.040372670807453416,0.7540983606557377,0.27272727272727276,0.1734527687296417
AAAA006079128@thesun.fyre.co,Danny AKIM,0,0.12024665981500514,0.049603174603174593,0.05589184826472962,0.7457627118644068,0.05084745762711865,0.13662551440329218,0.07272727272727272,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.22986247544204322,0.0,0.9915254237288136,0.0,0.0
AAAA005467240@thesun.fyre.co,Phil Long,0,0.09146968139773895,0.19308035714285715,0.07697559310462536,0.6666666666666666,0.05555555555555555,0.09135802469135802,0.0909090909090909,0.0,0.0,0.15555555555555556,0.011111111111111112,0.5546875,0.022222222222222223,0.5378151260504201,0.12180746561886051,0.016129032258064516,0.6888888888888889,0.061803217358772915,0.06666666666666667
AAAA016968284@thesun.fyre.co,freebird 49,0,0.06783144912641316,0.21141975308641975,0.051932367149758456,0.7014925373134329,0.04477611940298507,0.09465020576131687,0.05454545454545454,0.0,0.0,0.1791044776119403,0.0,0.0,0.0,0.0,0.07858546168958742,0.0,0.5970149253731343,0.0,0.0
AAAA015532348@thesun.fyre.co,Carol Hadley,0,0.021582733812949638,0.30303030303030304,0.11234263820470716,0.6363636363636364,0.045454545454545456,0.02962962962962963,0.01818181818181818,0.0,0.0,0.18181818181818182,0.0,0.0,0.13636363636363635,0.42857142857142855,0.011787819253438112,0.16666666666666666,0.2727272727272727,0.0,0.09999999999999999
AAAA020300791@thesun.fyre.co,David Jay,3,0.4028776978417266,0.2758714596949891,0.06507210054120809,0.21882951653944022,0.04834605597964377,0.07021791767554479,0.14506958839206396,0.002544529262086514,0.005089058524173028,0.22900763358778625,0.007633587786259542,0.375,0.017811704834605598,0.4841269841269841,0.03339882121807465,0.0,0.043256997455470736,0.27272727272727276,0.04625407166123779
AAAA018617734@thesun.fyre.co,CHARLES O'HANLON,0,0.045220966084275435,0.14285714285714285,0.20811287477954143,0.5111111111111111,0.022222222222222223,0.03374485596707819,0.01818181818181818,0.0,0.24444444444444444,0.35555555555555557,0.0,0.0,0.0,0.0,0.07269155206286837,0.0,0.8222222222222222,0.0,0.0
AAAA016646219@thesun.fyre.co,Jane Mahon,3,0.2199383350462487,0.45606267029972747,0.09730685323102384,0.20930232558139536,0.046511627906976744,0.06779661016949153,0.11353272135031092,0.0,0.004651162790697674,0.28837209302325584,0.03255813953488372,0.5580357142857143,0.1813953488372093,0.5676691729323308,0.03536345776031434,0.0,0.08372093023255814,0.5454545454545455,0.10407166123778501
AAAA013172588@thesun.fyre.co,Barcodec0c0,0,0.005138746145940391,0.020833333333333343,0.07076719576719576,0.8333333333333334,0.5,0.022222222222222223,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011787819253438112,0.0,1.0,0.0,0.0
AAAA000492432@thesun.fyre.co,alun thomas,0,0.025693730729701953,0.07758620689655171,0.028202947845804984,0.6538461538461539,0.15384615384615385,0.04526748971193416,0.07272727272727272,0.0,0.0,0.11538461538461539,0.0,0.0,0.038461538461538464,0.2857142857142857,0.04715127701375245,0.041666666666666664,0.9230769230769231,0.0,0.03333333333333333
AAAA016814102@thesun.fyre.co,Mark Thomas,0,0.023638232271325797,0.04326923076923078,0.08382936507936507,0.6666666666666666,0.041666666666666664,0.06584362139917696,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04715127701375245,0.0,1.0,0.0,0.0
AAAA019408118@thesun.fyre.co,Stuart  Radford,0,0.0010277492291880781,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,1.0,0.0,0.0
AAAA000253451@thesun.fyre.co,podcast,3,0.11613566289825283,0.1310483870967742,0.034968118301451634,0.19298245614035087,0.39473684210526316,0.05084745762711865,0.5928931003849571,0.05263157894736842,0.0,0.043859649122807015,0.0,0.0,0.017543859649122806,0.2857142857142857,0.1335952848722986,0.029411764705882353,0.5964912280701754,0.0,0.023127035830618894
AAAA015543927@thesun.fyre.co,Michael5,0,0.010277492291880781,0.05208333333333334,0.0505050505050505,0.7272727272727273,0.09090909090909091,0.01810699588477366,0.01818181818181818,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.01768172888015717,0.0,0.8181818181818182,0.0,0.0
AAAA020094654@thesun.fyre.co,John Henderson,0,0.05344295991778006,0.14549180327868855,0.08455988455988456,0.7547169811320755,0.07547169811320754,0.06502057613168724,0.07272727272727272,0.0,0.018867924528301886,0.07547169811320754,0.0,0.0,0.0,0.0,0.07072691552062868,0.0,0.6792452830188679,0.0,0.0
AAAA013224764@thesun.fyre.co,Christoph  Neumeister,3,0.34635149023638234,0.311088295687885,0.19844836811128944,0.32840236686390534,0.1390532544378698,0.09927360774818401,0.3090612970091797,0.014792899408284023,0.0,0.2455621301775148,0.014792899408284023,0.44642857142857145,0.10946745562130178,0.47493734335839594,0.14538310412573674,0.08108108108108109,0.21893491124260356,0.45454545454545453,0.21970684039087945
AAAA005502882@thesun.fyre.co,D. Lucas,2,0.0,0.0,0.23809523809523808,1.0,1.0,1.0,0.009445676274944567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0,1.0,0.0,0.0
AAAA016395486@thesun.fyre.co,Sun Sun,3,0.05344295991778006,0.18493150684931509,0.024786324786324785,0.24528301886792453,0.20754716981132076,0.043583535108958835,0.15768433520876515,0.0,0.018867924528301886,0.11320754716981132,0.0,0.0,0.05660377358490566,0.45238095238095233,0.07072691552062868,0.027777777777777776,0.6792452830188679,0.0,0.03469055374592833
AAAA019475840@thesun.fyre.co,Wayne Harris,0,0.2949640287769784,0.13026685393258425,0.21528434773467886,0.6527777777777778,0.05555555555555555,0.2189300411522634,0.3090909090909091,0.006944444444444444,0.0,0.09027777777777778,0.0,0.0,0.013888888888888888,0.4183673469387755,0.5108055009823183,0.007692307692307693,0.9027777777777778,0.0,0.13333333333333333
AAAA020560196@thesun.fyre.co,Anthony,3,0.0020554984583761567,0.41666666666666663,0.1492063492063492,0.0,0.0,0.002421307506053269,0.0,0.0,0.0,0.0,0.3333333333333333,0.5625,0.0,0.0,0.0019646365422396855,0.0,0.3333333333333333,0.09090909090909091,0.0
AAAA013329782@thesun.fyre.co,greycat,0,0.024665981500513873,0.109375,0.07356532356532357,0.84,0.0,0.027983539094650206,0.0,0.0,0.04,0.24,0.0,0.0,0.0,0.0,0.04715127701375245,0.0,0.96,0.0,0.0
AAAA016185241@thesun.fyre.co,GENDER POSITIVE,0,0.09146968139773895,0.10372340425531915,0.053418803418803416,0.4222222222222222,0.0,0.05102880658436214,0.0,0.0,0.03333333333333333,0.044444444444444446,0.0,0.0,0.0,0.0,0.11198428290766207,0.0,0.6333333333333333,0.0,0.0
AAAA016833599@thesun.fyre.co,ettore fieramosca,3,0.09044193216855087,0.201171875,0.03595974472263132,0.42696629213483145,0.29213483146067415,0.0387409200968523,0.20183594906721944,0.0,0.0,0.10112359550561797,0.0,0.0,0.033707865168539325,0.42857142857142855,0.09823182711198428,0.02,0.5617977528089888,0.0,0.03469055374592833
AAAA005410646@thesun.fyre.co,Ben Parmer,3,0.2394655704008222,0.4780534351145038,0.0910149360670194,0.2905982905982906,0.09401709401709402,0.11380145278450363,0.27121705655907613,0.029914529914529916,0.01282051282051282,0.36752136752136755,0.01282051282051282,0.6428571428571429,0.21367521367521367,0.5858951175406871,0.16502946954813358,0.36904761904761907,0.358974358974359,0.27272727272727276,0.27752442996742666
AAAA017057963@thesun.fyre.co,David Jones,3,0.10585817060637205,0.08478260869565218,0.05580808080808081,0.25961538461538464,0.4230769230769231,0.07263922518159806,0.6307373408350606,0.0,0.0,0.057692307692307696,0.0,0.0,0.028846153846153848,0.2857142857142857,0.16502946954813358,0.023809523809523808,0.8076923076923077,0.0,0.03469055374592833
AAAA019967048@thesun.fyre.co,Dave The Rave,0,0.05344295991778006,0.2003968253968254,0.07503607503607504,0.6037735849056604,0.09433962264150944,0.060082304526748974,0.0909090909090909,0.0,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.06286836935166994,0.0,0.6037735849056604,0.0,0.0
AAAA017766208@thesun.fyre.co,Jim H - Virginia USA,0,0.0421377183967112,0.17401960784313725,0.10036375661375661,0.6428571428571429,0.023809523809523808,0.03539094650205761,0.01818181818181818,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.03339882121807465,0.0,0.40476190476190477,0.0,0.0
AAAA005591704@thesun.fyre.co,bill 1942,0,0.0010277492291880781,0.0,0.027777777777777776,0.5,0.5,0.0049382716049382715,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,1.0,0.0,0.0
AAAA019059440@thesun.fyre.co,Dorothy Davidson,3,0.0010277492291880781,0.0,0.04563492063492063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,1.0,0.0,0.0
AAAA003809110@thesun.fyre.co,KingOfTheMods77,0,0.0030832476875642346,0.0,0.08829365079365079,1.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.007858546168958742,0.0,1.0,0.0,0.0
AAAA014233473@thesun.fyre.co,kbs bs,0,0.018499486125385406,0.125,0.10615079365079365,0.7894736842105263,0.10526315789473684,0.048559670781893,0.03636363636363636,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.029469548133595282,0.0,0.7894736842105263,0.0,0.0
AAAA013909854@thesun.fyre.co,Reginald Bowler,0,0.2065775950668037,0.20610687022900764,0.10824425008098477,0.4504950495049505,0.039603960396039604,0.08641975308641975,0.2,0.009900990099009901,0.0,0.16336633663366337,0.019801980198019802,0.46875,0.019801980198019802,0.4821428571428571,0.14538310412573674,0.013513513513513514,0.36633663366336633,0.12360643471754583,0.13333333333333333
AAAA019958035@thesun.fyre.co,James rashbrook,3,0.014388489208633094,0.04411764705882354,0.12142857142857143,0.4,0.5333333333333333,0.014527845036319613,0.17660645543381698,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.027504911591355596,0.0,0.9333333333333333,0.0,0.0
AAAA014524441@thesun.fyre.co,Magister Sampson,0,0.0565262076053443,0.1398305084745763,0.08144368858654573,0.6071428571428571,0.03571428571428571,0.07078189300411522,0.07272727272727272,0.0,0.0,0.10714285714285714,0.017857142857142856,0.25,0.03571428571428571,0.3214285714285714,0.07269155206286837,0.08108108108108109,0.6607142857142857,0.030901608679386457,0.06666666666666667
AAAA013686566@thesun.fyre.co,Thomas Crapper,0,0.11408016443987667,0.13831967213114754,0.0743433066441916,0.6071428571428571,0.03571428571428571,0.09135802469135802,0.05454545454545454,0.008928571428571428,0.0,0.09821428571428571,0.0,0.0,0.0,0.0,0.10216110019646364,0.0,0.4642857142857143,0.0,0.0
AAAA005937042@thesun.fyre.co,Deep Blue,0,0.010277492291880781,0.03409090909090909,0.05735930735930736,0.5454545454545454,0.0,0.018930041152263374,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.01768172888015717,0.0,0.8181818181818182,0.0,0.0
AAAA005500637@thesun.fyre.co,Dave Middleton,0,0.11099691675231244,0.09978991596638656,0.03090869375273045,0.8899082568807339,0.08256880733944955,0.14320987654320988,0.16363636363636364,0.01834862385321101,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.16699410609037327,0.0,0.7798165137614679,0.0,0.0
AAAA006354666@thesun.fyre.co,darren nesbit,0,0.0010277492291880781,0.125,0.1388888888888889,1.0,0.0,0.0032921810699588477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929273084479371,0.0,1.0,0.0,0.0
AAAA018885121@thesun.fyre.co,Jim  Barber,3,0.37821171634121276,0.2656570841889117,0.0773275493772388,0.37398373983739835,0.16260162601626016,0.12832929782082325,0.5045898726680486,0.024390243902439025,0.0027100271002710027,0.3062330623306233,0.005420054200542005,0.28125,0.07859078590785908,0.42471042471042464,0.17878192534381138,0.07692307692307693,0.24661246612466126,0.18181818181818182,0.16188925081433223
AAAA016293033@thesun.fyre.co,David Flood,0,0.13257965056526208,0.1358333333333333,0.025719059553646017,0.7384615384615385,0.06153846153846154,0.12921810699588476,0.1272727272727273,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.007692307692307693,0.25,0.007692307692307693,0.42857142857142855,0.18664047151277013,0.021052631578947368,0.7307692307692307,0.030901608679386457,0.03333333333333333
AAAA013797275@thesun.fyre.co,Robert Storming,3,0.039054470709146964,0.2201492537313433,0.07889266817838246,0.5128205128205128,0.07692307692307693,0.04600484261501211,0.02522949363340243,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.03143418467583497,0.0,0.41025641025641024,0.0,0.0
AAAA019691564@thesun.fyre.co,Neil Howard,0,0.005138746145940391,0.275,0.3346560846560846,0.6666666666666666,0.0,0.02139917695473251,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.011787819253438112,0.0,1.0,0.0,0.0
AAAA005587906@thesun.fyre.co,John Hedley,0,0.2343268242548818,0.20525830258302585,0.042460317460317455,0.6244541484716157,0.07423580786026202,0.21316872427983538,0.3454545454545454,0.0,0.0,0.013100436681222707,0.013100436681222707,0.3958333333333333,0.03056768558951965,0.42857142857142855,0.23772102161100195,0.01652892561983471,0.5283842794759825,0.09270482603815937,0.13333333333333333
AAAA013907386@thesun.fyre.co,Rich Fletcher,0,0.014388489208633094,0.06666666666666668,0.1056547619047619,0.9333333333333333,0.0,0.03621399176954732,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.02554027504911591,0.0,0.8666666666666667,0.0,0.0
AAAA012886056@thesun.fyre.co,BW,0,0.01130524152106886,0.15000000000000002,0.10204081632653061,1.0,0.0,0.018930041152263374,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.011787819253438112,0.0,0.5,0.0,0.0
AAAA019163977@thesun.fyre.co,AK1000,0,0.07297019527235354,0.07098765432098766,0.06812169312169312,0.625,0.1111111111111111,0.08888888888888889,0.14545454545454545,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.13948919449901767,0.0,0.9861111111111112,0.0,0.0
AAAA000369870@thesun.fyre.co,Keith Edward,0,0.012332990750256938,0.16346153846153844,0.1597222222222222,0.46153846153846156,0.0,0.014814814814814815,0.01818181818181818,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.5,0.013752455795677798,0.0,0.5384615384615384,0.0,0.03333333333333333
